2003,"GM","VECTRA","Vectra GLS/Expres.2.2/ 2.0 e 2.0 CD 8V",46841,1054.5,"Gasolina",2.2,.13
2003,"GM","VECTRA","Vectra GLS/ Challenge 2.2 MPFI 16V",45451,1054.5,"Gasolina",2.2,.13
2003,"GM","ZAFIRA","Zafira 2.0/ CD 2.0 8V MPFI 5p Aut.",57112,2934.667,"Gasolina",2,.13
2003,"GM","ZAFIRA","Zafira 2.0/ CD 2.0  8V  MPFI 5p Mec.",55162,2934.667,"Gasolina",2,.13
2003,"GM","ZAFIRA","Zafira 2.0/ CD 2.0 16V  MPFI 5p",56029,2934.667,"Gasolina",2,.13
2003,"HONDA","CIVIC","Civic Sedan LX 1.7 16V 115cv Mec. 4p",40305,4203.5,"Gasolina",1.7,.13
2003,"HONDA","CIVIC","Civic Sedan LX/LXL 1.7 16V 115cv Aut. 4p",43233,4203.5,"Gasolina",1.7,.13
2003,"HONDA","CIVIC","Civic Sedan EX 1.7 16v 130cv Mec. 4p",52008,4203.5,"Gasolina",1.7,.13
2003,"HONDA","CIVIC","Civic Sedan EX 1.7 16V 130cv Aut. 4p",55112,4203.5,"Gasolina",1.7,.13
2003,"HONDA","FIT","Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.",38014,3770.25,"Flex",1.4,.11
2003,"HONDA","FIT","Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Mec.",37250,3770.25,"Flex",1.4,.11
2003,"HONDA","FIT","Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.",34366,3770.25,"Flex",1.4,.11
2003,"HONDA","FIT","Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.",40274,3770.25,"Flex",1.4,.11
2003,"MITSUBISHI","PAJERO","Pajero Full GLS/ HPE Full 3.2 4x4 T.I.Dies.5p",173642,287.4211,"Gasolina",3.2,.13
2003,"MITSUBISHI","PAJERO","Pajero iO Aut.",60838,287.4211,"Gasolina",,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport SE 3.0 4x2 V6 177cv Aut.",121121,287.4211,"Gasolina",3,.13
2003,"MITSUBISHI","PAJERO","Pajero iO SE 1.8 16V Mec.",58694,287.4211,"Gasolina",1.8,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 3.0 V6 2p Mec.",124642,287.4211,"Gasolina",3,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 3.5 V6 2p Aut",163115,287.4211,"Gasolina",3.5,.13
2003,"MITSUBISHI","PAJERO","Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut.",72684,287.4211,"Flex",2,.11
2003,"MITSUBISHI","PAJERO","Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Mec.",67049,287.4211,"Flex",2,.11
2003,"MITSUBISHI","PAJERO","Pajero Sport SE/ HPE 2.8 4x4 Diesel Aut.",127818,287.4211,"Diesel",2.8,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 3.5 V6 4p Aut.",163355,287.4211,"Gasolina",3.5,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport 2.8 4x4 Diesel Aut.",125034,287.4211,"Diesel",2.8,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 3.0 V6 4p Aut.",135576,287.4211,"Gasolina",3,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport 3.0 4x4 V6 Mec./Aut.",123863,287.4211,"Gasolina",3,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport SE/ HPE 3.0 4x4 177cv Aut.",126084,287.4211,"Gasolina",3,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 2.8 Diesel Turbo Aut.",154244,287.4211,"Diesel",2.8,.13
2003,"MITSUBISHI","PAJERO","Pajero GLS 2.8 Diesel Turbo Mec.",147467,287.4211,"Diesel",2.8,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport 2.8 4x4 Diesel Mec.",123054,287.4211,"Diesel",2.8,.13
2003,"MITSUBISHI","PAJERO","Pajero iO SE 1.8 16V Aut.",64874,287.4211,"Gasolina",1.8,.13
2003,"MITSUBISHI","PAJERO","Pajero Sport 3.0 4x2 V6 Mec./Aut.",116663,287.4211,"Gasolina",3,.13
2003,"PEUGEOT","206","206 Soleil 1.6 3p",24889,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Select./Presence 1.6/1.6 Flex 16V 5p",28088,2549.154,"Flex",1.6,.11
2003,"PEUGEOT","206","206 Soleil/Quiksilver 1.6 16V 110cv 3p",28134,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Soleil 1.0 16v 5p",26781,2549.154,"Gasolina",1,.07
2003,"PEUGEOT","206","206 Rallye 1.6/ 1.6 Flex 16v 110cv 3p",31762,2549.154,"Flex",1.6,.11
2003,"PEUGEOT","206","206 Passion 1.6 16v 110cv 5p",31513,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Soleil 1.6 16v 110cv 5p",28582,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Selection 1.6 16V 110cv 3p",26109,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Selection/ Sensation 1.0 16v 5p",23701,2549.154,"Gasolina",1,.07
2003,"PEUGEOT","206","206 Soleil/Quiksilver 1.0 16V 3p",25958,2549.154,"Gasolina",1,.07
2003,"PEUGEOT","206","206 Soleil 1.6 5p",25521,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","206","206 Selection/ Sensation 1.0 16v 3p",22502,2549.154,"Gasolina",1,.07
2003,"PEUGEOT","206","206 CC 1.6 16V 2p",65394,2549.154,"Gasolina",1.6,.13
2003,"PEUGEOT","307","307 Passion 1.6 16V 110cv 5p",43282,437.2,"Gasolina",1.6,.13
2003,"PEUGEOT","307","307 Rallye 1.6 16V 110cv 5p",45768,437.2,"Gasolina",1.6,.13
2003,"PEUGEOT","307","307 Soleil/ Presence 1.6/1.6 Flex 16V 5p",39473,437.2,"Flex",1.6,.11
2003,"PEUGEOT","307","307 Rallye 2.0 16V 138cv 5p",49801,437.2,"Gasolina",2,.13
2003,"PEUGEOT","307","307 SW 2.0 16V 138cv 5p Mec.",57924,437.2,"Gasolina",2,.13
2003,"RENAULT","CLIO","Clio Sed. Alizé 1.6/ 1.6 Hi-Flex 16v 4p",31929,1439.05,"Flex",1.6,.11
2003,"RENAULT","CLIO","Clio Sed.RN/Alizé/Botic./Exp.1.0 Hi-Pow.",26915,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RN/ Expression 1.0 5p",23806,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RL/ JP/Auth.1.0/1.0 Hi-Power 16V 5p",23996,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio Authentique 1.0/1.0 Hi-Power 16V 3p",22197,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RT 1.6 5p",27905,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio Sed.RL/Auth.1.0/1.0 Hi-Power 16V 4p",24550,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RN/ Expression 1.6 16V 5p",30271,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio Authentique 1.0 8V 3p",19844,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RL / Yahoo/ Authent. 1.0 8V 5p",21248,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio Sed RT/ Privilège/ Botic 1.6 16V 4p",32611,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio Sed.RT/Privil.1.0/1.0 Hi-Pow.16V 4p",29774,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RL Alizé/ Authent. 1.6 16V 110cv 5p",29740,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio RT/ Privil. 1.0/1.0 Hi-Power 16V 5p",30284,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RN 1.6 5p",27034,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio Sedan RN/ Expression 1.6 16V 4p",30878,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio SI 1.6 16V 4p",34756,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio RT/ Privilège 1.6 16V 5p",31603,1439.05,"Gasolina",1.6,.13
2003,"RENAULT","CLIO","Clio Tech Run 1.0 16v 70cv 5p",27931,1439.05,"Gasolina",1,.07
2003,"RENAULT","CLIO","Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p",25955,1439.05,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo RN/Expression 1.6 16V/1.6 8V 5p",31321,115.9,"Gasolina",1.6,.13
2003,"RENAULT","KANGOO","Kangoo RT 1.0 16V 70cv 5p",30933,115.9,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo RL/ Yahoo 1.0 16V 70cv",25312,115.9,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo RT 1.6 16V/ 8V 90cv 5p",32596,115.9,"Gasolina",1.6,.13
2003,"RENAULT","KANGOO","Kangoo Express RL/ Express 1.0 16V/8V",21948,115.9,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo RL 1.0 8V",24032,115.9,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo RN 1.0 8V",25307,115.9,"Gasolina",1,.07
2003,"RENAULT","KANGOO","Kangoo Express RL/ Express 1.6 16V/8V",26622,115.9,"Gasolina",1.6,.13
2003,"RENAULT","KANGOO","Kangoo RN/ Yahoo/ Expression 1.0 16V 5p",29194,115.9,"Gasolina",1,.07
